ID_client,id_branch,Channel,Client_name,Channel_id
159592,4.0,Trading Houses,client-122297,10.0
172778,12.0,Wholesaler,client-189869,12.0
172796,2.0,Manufacturers NPK,client-112141,6.0
132490,0.0,Outlets,client-108006,9.0
92684,3.0,Manufacturers NH3,client-170982,5.0
95214,18.0,Developers,client-183109,3.0
228378,,Manufacturers Resins,client-214638,7.0
147913,1.0,Dealers,client-57726,2.0
79484,7.0,Manufacturers NPK,client-25329,6.0
228088,4.0,Dealers,client-73903,2.0
119508,4.0,Outlets,client-86728,9.0
81312,13.0,Dealers,client-77652,2.0
228467,,Outlets,client-166719,9.0
137786,9.0,Absent,client-202290,0.0
248732,15.0,Outlets,client-160941,9.0
104556,12.0,Hardware,client-161301,4.0
169024,7.0,Developers,client-79572,3.0
70925,13.0,Developers,client-639,3.0
164879,0.0,Dealers,client-181891,2.0
72505,12.0,Dealers,client-979,2.0
62664,12.0,Trading Houses,client-18455,10.0
169692,2.0,Absent,client-904,0.0
243924,1.0,Dealers,client-148171,2.0
54154,6.0,Dealers,client-118377,2.0
130183,22.0,Absent,client-116512,0.0
210101,,Hardware,client-83910,4.0
89874,12.0,Manufacturers Resins,client-197396,7.0
162382,5.0,Hardware,client-60745,4.0
171737,,Absent,client-152108,0.0
143070,2.0,Dealers,client-135090,2.0
241649,2.0,Manufacturers NH3,client-8006,5.0
51042,,Outlets,client-120970,9.0
213359,5.0,Absent,client-212452,0.0
165524,,Absent,client-59149,0.0
84581,13.0,No,client-27601,8.0
115969,0.0,Absent,client-202166,0.0
94212,7.0,Outlets,client-47137,9.0
167999,4.0,Outlets,client-24643,9.0
160405,18.0,Dealers,client-68124,2.0
51559,20.0,Dealers,client-95544,2.0
79483,8.0,Manufacturers Resins,client-13717,7.0
184256,,Absent,client-66242,0.0
108797,15.0,Outlets,client-100666,9.0
197620,,Absent,client-129996,0.0
54461,4.0,Absent,client-171077,0.0
224133,9.0,Hardware,client-62605,4.0
230918,,Absent,client-78376,0.0
210893,,Wholesaler,client-59163,12.0
159077,9.0,Dealers,client-133641,2.0
224653,,Absent,client-135813,0.0
135386,,Absent,client-218655,0.0
191760,3.0,Dealers,client-148067,2.0
127040,5.0,Manufacturers NH3,client-129359,5.0
224530,1.0,Dealers,client-160992,2.0
208182,2.0,Outlets,client-107506,9.0
176058,4.0,Manufacturers Resins,client-56678,7.0
90083,7.0,Outlets,client-22028,9.0
107955,4.0,Trading Houses,client-141441,10.0
60743,7.0,Dealers,client-4488,2.0
147841,2.0,Wholesaler,client-214323,12.0
230204,2.0,Dealers,client-72321,2.0
192482,17.0,Dealers,client-152466,2.0
75940,,Dealers,client-96876,2.0
187427,,Absent,client-173326,0.0
241120,0.0,Absent,client-85246,0.0
103796,6.0,Dealers,client-31027,2.0
88340,7.0,Dealers,client-6539,2.0
180547,,Outlets,client-3896,9.0
69798,7.0,Outlets,client-221264,9.0
104006,22.0,Dealers,client-118293,2.0
197099,,Absent,client-152686,0.0
169115,,Absent,client-87773,0.0
66625,8.0,Developers,client-59224,3.0
99689,,Absent,client-144732,0.0
119950,3.0,Developers,client-42511,3.0
172081,8.0,Manufacturers Resins,client-65582,7.0
194537,3.0,Manufacturers Resins,client-195156,7.0
79289,4.0,Manufacturers NH3,client-67384,5.0
144593,3.0,Developers,client-1160,3.0
108255,12.0,Trading Houses,client-37960,10.0
50287,22.0,Manufacturers Resins,client-211774,7.0
67321,17.0,Dealers,client-13292,2.0
65447,11.0,Absent,client-116207,0.0
160294,5.0,Hardware,client-174031,4.0
131452,6.0,Absent,client-115936,0.0
159346,12.0,Dealers,client-193462,2.0
132275,8.0,Manufacturers NPK,client-140781,6.0
153181,,Manufacturers Resins,client-142896,7.0
199321,1.0,Manufacturers NPK,client-208092,6.0
124115,4.0,Manufacturers NH3,client-75257,5.0
76435,2.0,DIY,client-26737,1.0
108895,7.0,Absent,client-56528,0.0
248991,0.0,Absent,client-145010,0.0
239149,,Developers,client-81669,3.0
186376,2.0,Manufacturers NPK,client-136108,6.0
123327,12.0,Outlets,client-105291,9.0
201845,6.0,Outlets,client-77909,9.0
69967,3.0,Dealers,client-179723,2.0
198680,,Outlets,client-44005,9.0
171297,7.0,Manufacturers NPK,client-30713,6.0
234641,7.0,Outlets,client-170371,9.0
137926,4.0,Dealers,client-24211,2.0
73766,,Dealers,client-169722,2.0
73127,,Absent,client-108428,0.0
156627,9.0,Outlets,client-151961,9.0
238858,1.0,Trading Houses,client-90325,10.0
106782,1.0,Absent,client-3259,0.0
233706,11.0,Wholesaler,client-103059,12.0
144401,18.0,Hardware,client-193485,4.0
184863,22.0,Absent,client-35719,0.0
86783,19.0,Dealers,client-3913,2.0
185205,0.0,Wholesaler,client-200773,12.0
123688,3.0,Outlets,client-147680,9.0
81388,8.0,Developers,client-11842,3.0
59432,2.0,Developers,client-206235,3.0
194925,19.0,Trading Houses,client-58537,10.0
74285,,Absent,client-119567,0.0
186617,2.0,Dealers,client-31626,2.0
170541,,Absent,client-218277,0.0
127384,8.0,Developers,client-79502,3.0
118097,1.0,Dealers,client-160714,2.0
137412,3.0,Dealers,client-2469,2.0
141582,17.0,Trading Houses,client-58286,10.0
151471,7.0,Manufacturers NH3,client-86013,5.0
164685,11.0,Wholesaler,client-15367,12.0
72353,7.0,Outlets,client-199254,9.0
162015,,Absent,client-191067,0.0
150774,9.0,Trading Houses,client-55724,10.0
82815,,Dealers,client-128188,2.0
57397,4.0,Absent,client-43836,0.0
125289,8.0,Manufacturers NH3,client-150269,5.0
113505,,Absent,client-92646,0.0
73531,9.0,Hardware,client-49339,4.0
52417,8.0,Manufacturers Resins,client-9027,7.0
232730,17.0,Dealers,client-149483,2.0
155240,9.0,Outlets,client-103146,9.0
150785,,Trading Houses,client-169531,10.0
121220,7.0,Outlets,client-105355,9.0
185313,2.0,Manufacturers Resins,client-53929,7.0
247927,6.0,Dealers,client-164459,2.0
59492,,Hardware,client-43513,4.0
240624,6.0,Dealers,client-201459,2.0
214107,0.0,Dealers,client-119267,2.0
99527,4.0,Wholesaler,client-153309,12.0
66366,,Absent,client-122785,0.0
69058,,Manufacturers NPK,client-84303,6.0
149525,2.0,Dealers,client-29703,2.0
188001,7.0,Manufacturers NH3,client-160546,5.0
166946,9.0,Developers,client-5800,3.0
136038,,Developers,client-146002,3.0
58164,22.0,Outlets,client-165414,9.0
85511,9.0,Hardware,client-199119,4.0
62466,9.0,Dealers,client-208567,2.0
62848,9.0,Dealers,client-79945,2.0
115815,5.0,Dealers,client-177338,2.0
141567,2.0,Wholesaler,client-214876,12.0
119000,,Dealers,client-213514,2.0
218927,3.0,Manufacturers Resins,client-78732,7.0
152490,22.0,Manufacturers Resins,client-166269,7.0
203055,8.0,Manufacturers NPK,client-14310,6.0
195979,,Manufacturers Resins,client-29243,7.0
225421,2.0,Dealers,client-102808,2.0
234900,,Outlets,client-147936,9.0
151980,2.0,Absent,client-170187,0.0
180990,6.0,Outlets,client-211908,9.0
154990,13.0,Manufacturers Resins,client-7845,7.0
166568,20.0,Outlets,client-85648,9.0
140514,8.0,Developers,client-20664,3.0
59734,15.0,Outlets,client-60738,9.0
164004,11.0,Absent,client-53993,0.0
247303,,Hardware,client-217453,4.0
136814,18.0,Dealers,client-8866,2.0
207761,12.0,Hardware,client-43371,4.0
190762,9.0,Absent,client-33798,0.0
99118,17.0,Dealers,client-204518,2.0
119543,,Absent,client-85171,0.0
111210,4.0,Hardware,client-7748,4.0
78196,15.0,Outlets,client-144217,9.0
104011,,Outlets,client-62243,9.0
225157,,Trading Houses,client-154047,10.0
189587,2.0,Manufacturers Resins,client-195065,7.0
165838,22.0,Dealers,client-60600,2.0
235774,6.0,Trading Houses,client-193345,10.0
180428,15.0,Trading Houses,client-193957,10.0
213981,12.0,Dealers,client-6385,2.0
135550,4.0,Dealers,client-189223,2.0
154067,,Trading Houses,client-80327,10.0
107630,,Absent,client-150800,0.0
194344,6.0,Manufacturers NPK,client-101236,6.0
108104,,Manufacturers NPK,client-27457,6.0
183781,2.0,Absent,client-9326,0.0
157060,,Dealers,client-218528,2.0
82706,6.0,Dealers,client-11218,2.0
180628,21.0,Manufacturers Resins,client-80518,7.0
229925,9.0,Absent,client-87510,0.0
127940,,Dealers,client-214464,2.0
79859,8.0,Absent,client-151379,0.0
90166,,Absent,client-208687,0.0
207350,18.0,Trading Houses,client-112784,10.0
80297,8.0,Manufacturers NPK,client-103221,6.0
122710,3.0,Manufacturers Resins,client-97316,7.0
211982,,Manufacturers NH3,client-81805,5.0
83972,0.0,Absent,client-19922,0.0
219740,,Dealers,client-199694,2.0
181391,6.0,Manufacturers NPK,client-43297,6.0
145281,8.0,Manufacturers Resins,client-74877,7.0
191636,,Trading Houses,client-145943,10.0
247794,,Manufacturers Resins,client-112694,7.0
163004,8.0,Developers,client-113497,3.0
195745,8.0,Manufacturers Resins,client-151045,7.0
168884,,Absent,client-118498,0.0
220198,7.0,Manufacturers Resins,client-142211,7.0
58072,9.0,Dealers,client-70373,2.0
236903,3.0,Dealers,client-111730,2.0
76038,0.0,Developers,client-40955,3.0
142808,17.0,Absent,client-106385,0.0
230253,7.0,Dealers,client-157864,2.0
223079,14.0,Outlets,client-123990,9.0
90720,15.0,Dealers,client-157994,2.0
239072,2.0,Outlets,client-215853,9.0
152367,,Absent,client-139859,0.0
134426,2.0,Outlets,client-175354,9.0
197539,4.0,Dealers,client-155450,2.0
102970,6.0,Wholesaler,client-2973,12.0
64393,12.0,Trading Houses,client-46978,10.0
200568,,Absent,client-199343,0.0
69099,18.0,Trading Houses,client-147744,10.0
221241,9.0,Absent,client-138022,0.0
181769,9.0,Dealers,client-207255,2.0
197772,5.0,Dealers,client-184750,2.0
131299,7.0,Outlets,client-207543,9.0
232208,2.0,Manufacturers NH3,client-203584,5.0
233252,0.0,Manufacturers Resins,client-31529,7.0
160776,7.0,Outlets,client-24516,9.0
227580,,Absent,client-131419,0.0
138008,8.0,Manufacturers NPK,client-60844,6.0
188975,,Absent,client-183430,0.0
92498,0.0,Absent,client-4987,0.0
132672,22.0,Dealers,client-216595,2.0
239593,22.0,Manufacturers NH3,client-120787,5.0
86042,8.0,Manufacturers Resins,client-49347,7.0
235326,,Outlets,client-173482,9.0
118542,,Absent,client-66792,0.0
72866,6.0,Trading Houses,client-74208,10.0
231038,19.0,Absent,client-85463,0.0
125647,9.0,Dealers,client-160200,2.0
89176,8.0,Developers,client-27771,3.0
193758,9.0,Outlets,client-221145,9.0
241808,,Manufacturers Resins,client-125783,7.0
94874,9.0,Dealers,client-92019,2.0
181170,8.0,Absent,client-22573,0.0
152641,13.0,Dealers,client-192246,2.0
102763,8.0,Developers,client-73587,3.0
143287,0.0,Absent,client-84695,0.0
101434,3.0,Outlets,client-132126,9.0
220524,0.0,Dealers,client-162871,2.0
129671,,Absent,client-51592,0.0
95832,3.0,Manufacturers NH3,client-147705,5.0
66957,6.0,Dealers,client-169208,2.0
119979,1.0,Manufacturers NPK,client-104361,6.0
147212,3.0,Dealers,client-59793,2.0
146439,,Absent,client-220213,0.0
225304,,Absent,client-214261,0.0
64442,18.0,Dealers,client-5826,2.0
208073,11.0,Absent,client-160605,0.0
59550,5.0,Dealers,client-191752,2.0
95476,5.0,Dealers,client-36145,2.0
110089,8.0,Developers,client-27279,3.0
231507,4.0,Outlets,client-118321,9.0
90261,,Absent,client-6344,0.0
180404,17.0,Absent,client-84128,0.0
197800,1.0,Manufacturers NH3,client-163444,5.0
136156,13.0,Developers,client-166826,3.0
180795,,Dealers,client-71329,2.0
200332,,Absent,client-12955,0.0
150467,8.0,Developers,client-6321,3.0
161130,0.0,Absent,client-210328,0.0
64218,4.0,Outlets,client-164981,9.0
104897,,Absent,client-30991,0.0
231488,9.0,Dealers,client-91886,2.0
68979,0.0,Absent,client-219794,0.0
211455,,Absent,client-128995,0.0
90001,2.0,Hardware,client-133690,4.0
194886,17.0,Dealers,client-151869,2.0
173667,13.0,Dealers,client-218552,2.0
226801,5.0,Dealers,client-154909,2.0
193114,,Absent,client-110493,0.0
161892,0.0,Absent,client-29883,0.0
135946,,Outlets,client-155714,9.0
198369,,Outlets,client-35177,9.0
145460,,Dealers,client-109682,2.0
98854,1.0,Dealers,client-221134,2.0
175151,1.0,Developers,client-187376,3.0
235684,8.0,Manufacturers NPK,client-211577,6.0
116694,13.0,Dealers,client-70982,2.0
240432,6.0,Trading Houses,client-78482,10.0
79861,5.0,Manufacturers Resins,client-205141,7.0
185134,,Developers,client-121382,3.0
185400,1.0,Manufacturers NPK,client-125414,6.0
60438,0.0,Absent,client-74221,0.0
117763,8.0,Developers,client-149246,3.0
138204,5.0,Manufacturers Resins,client-44178,7.0
119492,7.0,Outlets,client-48283,9.0
106855,6.0,Manufacturers NH3,client-203391,5.0
131367,4.0,Developers,client-74314,3.0
112181,9.0,Hardware,client-131412,4.0
85354,3.0,Developers,client-102356,3.0
139857,3.0,Absent,client-128536,0.0
246733,2.0,Developers,client-138142,3.0
61174,3.0,Dealers,client-96764,2.0
122577,1.0,Dealers,client-122225,2.0
64512,8.0,Manufacturers NPK,client-84221,6.0
167797,7.0,Dealers,client-51980,2.0
222283,,Hardware,client-118655,4.0
219057,,Dealers,client-20404,2.0
137522,20.0,Absent,client-71265,0.0
90759,,Trading Houses,client-134372,10.0
50031,12.0,Hardware,client-84662,4.0
248712,,Manufacturers Resins,client-172502,7.0
128245,,Absent,client-156278,0.0
116645,9.0,Dealers,client-147623,2.0
171847,13.0,Dealers,client-219254,2.0
65630,,Trading Houses,client-217399,10.0
243822,5.0,Hardware,client-76281,4.0
196508,17.0,Hardware,client-165926,4.0
125130,8.0,Wholesaler,client-201773,12.0
249482,15.0,Trading Houses,client-25230,10.0
63425,4.0,Dealers,client-170649,2.0
123660,6.0,Dealers,client-82637,2.0
141652,9.0,Hardware,client-14598,4.0
139994,0.0,Absent,client-54714,0.0
110855,7.0,Absent,client-217238,0.0
105810,7.0,Manufacturers Resins,client-183444,7.0
86386,5.0,Developers,client-209646,3.0
90875,2.0,Trading Houses,client-206419,10.0
75376,6.0,Trading Houses,client-137189,10.0
214097,8.0,Developers,client-168509,3.0
222177,,Outlets,client-34554,9.0
65182,20.0,Manufacturers NH3,client-207160,5.0
165447,6.0,Developers,client-102145,3.0
206619,1.0,Manufacturers NH3,client-138873,5.0
147005,,Absent,client-188911,0.0
115827,6.0,Dealers,client-69456,2.0
102305,12.0,Dealers,client-136297,2.0
154611,1.0,Developers,client-121324,3.0
112343,18.0,Outlets,client-87703,9.0
106289,7.0,Outlets,client-172260,9.0
234423,,Developers,client-86465,3.0
247805,12.0,Dealers,client-20605,2.0
218230,2.0,Dealers,client-199757,2.0
232476,7.0,Hardware,client-212209,4.0
87613,2.0,Wholesaler,client-47604,12.0
247308,8.0,Developers,client-12384,3.0
115427,1.0,Trading Houses,client-140272,10.0
182685,7.0,Dealers,client-205646,2.0
128401,7.0,Dealers,client-144117,2.0
145410,15.0,Outlets,client-127072,9.0
100980,11.0,Manufacturers NPK,client-175807,6.0
189644,4.0,Manufacturers NPK,client-32669,6.0
199845,7.0,Dealers,client-40270,2.0
144654,,Absent,client-111666,0.0
54749,,Absent,client-161907,0.0
105282,4.0,Trading Houses,client-110273,10.0
80456,22.0,Dealers,client-121405,2.0
189139,2.0,Trading Houses,client-88899,10.0
233550,6.0,Dealers,client-103723,2.0
81954,1.0,Outlets,client-41417,9.0
137404,8.0,Developers,client-127389,3.0
213798,,Absent,client-5079,0.0
140963,4.0,Absent,client-53274,0.0
203131,9.0,Wholesaler,client-22425,12.0
157393,22.0,Manufacturers Resins,client-66871,7.0
114860,1.0,Manufacturers NH3,client-69497,5.0
95755,11.0,Manufacturers Resins,client-110233,7.0
50326,12.0,Dealers,client-29669,2.0
197571,13.0,Dealers,client-7244,2.0
70777,7.0,Absent,client-110181,0.0
240343,6.0,Dealers,client-87105,2.0
71319,,Developers,client-149428,3.0
187359,9.0,Web Site,client-95120,11.0
116107,13.0,Manufacturers Resins,client-151597,7.0
68562,,Absent,client-99104,0.0
189405,14.0,Absent,client-184101,0.0
61002,13.0,Outlets,client-173870,9.0
199227,8.0,Manufacturers Resins,client-103414,7.0
54567,19.0,Dealers,client-156381,2.0
154066,,Absent,client-84469,0.0
175974,5.0,Trading Houses,client-3952,10.0
153691,5.0,Trading Houses,client-220182,10.0
145545,13.0,Outlets,client-2576,9.0
185171,1.0,Outlets,client-15181,9.0
236191,7.0,Absent,client-76996,0.0
192774,23.0,Dealers,client-11828,2.0
152031,7.0,Outlets,client-153476,9.0
93764,,Developers,client-186580,3.0
72039,8.0,Manufacturers NPK,client-55744,6.0
65681,7.0,Outlets,client-109244,9.0
158382,21.0,Manufacturers Resins,client-32649,7.0
248105,15.0,Outlets,client-176651,9.0
152706,4.0,Outlets,client-205732,9.0
172623,23.0,Manufacturers NPK,client-182856,6.0
200679,22.0,Dealers,client-107331,2.0
182386,1.0,Developers,client-168020,3.0
201289,7.0,Manufacturers Resins,client-85986,7.0
172563,15.0,Outlets,client-104630,9.0
187851,2.0,Outlets,client-13000,9.0
174014,20.0,Manufacturers Resins,client-109582,7.0
114494,11.0,Manufacturers NH3,client-5797,5.0
104395,,Absent,client-209433,0.0
194626,6.0,Dealers,client-27414,2.0
92252,15.0,Absent,client-48477,0.0
191630,19.0,Dealers,client-48543,2.0
234312,12.0,Wholesaler,client-161866,12.0
111820,12.0,Trading Houses,client-128916,10.0
176471,8.0,Manufacturers NPK,client-17792,6.0
170423,9.0,Trading Houses,client-36760,10.0
193398,,Outlets,client-98727,9.0
187936,,Dealers,client-219102,2.0
70963,18.0,Manufacturers NH3,client-52243,5.0
63595,6.0,Trading Houses,client-168383,10.0
200772,,Absent,client-1574,0.0
164185,15.0,Dealers,client-18622,2.0
85269,0.0,Outlets,client-135757,9.0
121498,22.0,Absent,client-198093,0.0
148156,6.0,Dealers,client-84001,2.0
149810,4.0,Dealers,client-105478,2.0
221029,1.0,Outlets,client-201306,9.0
175205,,Absent,client-183667,0.0
184877,2.0,Hardware,client-16270,4.0
139240,6.0,Trading Houses,client-188526,10.0
207523,1.0,Dealers,client-145191,2.0
126673,,Absent,client-217707,0.0
123265,6.0,Developers,client-155003,3.0
114751,6.0,Dealers,client-154656,2.0
243944,2.0,Developers,client-149618,3.0
223992,9.0,Wholesaler,client-174190,12.0
141659,11.0,Absent,client-211398,0.0
120209,11.0,Dealers,client-83763,2.0
227531,12.0,Dealers,client-139527,2.0
99819,13.0,Hardware,client-49738,4.0
50619,,Absent,client-205057,0.0
113545,13.0,Developers,client-60996,3.0
211500,3.0,Dealers,client-164145,2.0
122618,0.0,Absent,client-142209,0.0
165731,1.0,Developers,client-77882,3.0
243959,6.0,Absent,client-82822,0.0
99621,7.0,Outlets,client-176954,9.0
181219,8.0,Developers,client-162605,3.0
73187,,Absent,client-126996,0.0
214785,18.0,Trading Houses,client-199090,10.0
245123,18.0,Trading Houses,client-85560,10.0
208545,13.0,Hardware,client-170843,4.0
162249,,Dealers,client-24351,2.0
50848,1.0,Absent,client-209482,0.0
160118,18.0,Trading Houses,client-209519,10.0
180034,19.0,Dealers,client-216854,2.0
103039,0.0,Absent,client-184488,0.0
182422,9.0,Outlets,client-157169,9.0
95334,18.0,Outlets,client-39010,9.0
222886,7.0,Outlets,client-48265,9.0
191692,3.0,Dealers,client-16018,2.0
155867,20.0,Manufacturers NPK,client-43369,6.0
64441,,Absent,client-145166,0.0
215341,12.0,Trading Houses,client-157398,10.0
152873,,Absent,client-188684,0.0
164607,,Absent,client-48987,0.0
117627,,Absent,client-97124,0.0
222180,8.0,Developers,client-41175,3.0
185137,6.0,Absent,client-38711,0.0
92724,4.0,Dealers,client-212165,2.0
194810,1.0,Dealers,client-126552,2.0
140576,4.0,Outlets,client-164140,9.0
161369,6.0,Dealers,client-47955,2.0
191846,9.0,Dealers,client-8441,2.0
208612,3.0,Outlets,client-101735,9.0
204825,2.0,Manufacturers NH3,client-189583,5.0
90203,13.0,Manufacturers Resins,client-54549,7.0
229152,,Dealers,client-68375,2.0
116833,20.0,Manufacturers NH3,client-30250,5.0
144440,5.0,Hardware,client-107603,4.0
120229,9.0,Hardware,client-62920,4.0
146588,0.0,Absent,client-156305,0.0
231287,9.0,Outlets,client-17803,9.0
87660,,Dealers,client-194866,2.0
246858,8.0,Manufacturers Resins,client-162061,7.0
59167,13.0,Hardware,client-33761,4.0
148691,18.0,Absent,client-7641,0.0
101371,12.0,Manufacturers Resins,client-98284,7.0
130913,,Manufacturers Resins,client-176602,7.0
101233,,Outlets,client-217448,9.0
90747,18.0,Dealers,client-117338,2.0
58490,18.0,Developers,client-82037,3.0
131676,4.0,Manufacturers NH3,client-38230,5.0
224919,5.0,Dealers,client-189573,2.0
68661,,Absent,client-4456,0.0
112649,8.0,Manufacturers NPK,client-49083,6.0
181218,2.0,Manufacturers NPK,client-149409,6.0
140460,4.0,Developers,client-105350,3.0
97978,,Dealers,client-84627,2.0
107756,8.0,Manufacturers Resins,client-156967,7.0
80124,12.0,Manufacturers Resins,client-184646,7.0
141608,12.0,Dealers,client-205178,2.0
106364,4.0,Dealers,client-148564,2.0
65390,9.0,Dealers,client-16260,2.0
83771,4.0,Trading Houses,client-122734,10.0
78648,,Dealers,client-81000,2.0
